,DR,TM,accuracy_local,accuracy_global,perception
7265,tsne,tfidf,0.95,0.57,0.6
7266,tsne,tfidf,0.95,0.51,0.55
7267,tsne,tfidf,0.95,0.57,0.6
7268,tsne,tfidf,0.94,0.53,0.53
7269,tsne,tfidf,0.94,0.5,0.56
7270,tsne,tfidf,0.94,0.58,0.59
7271,tsne,tfidf,0.94,0.57,0.59
7272,tsne,tfidf,0.94,0.57,0.6
7273,tsne,tfidf,0.94,0.51,0.55
7274,tsne,tfidf,0.94,0.58,0.6
7275,tsne,tfidf,0.95,0.55,0.6
7276,tsne,tfidf,0.95,0.55,0.6
7277,tsne,tfidf,0.93,0.57,0.58
7278,tsne,tfidf,0.95,0.55,0.6
7279,tsne,tfidf,0.93,0.56,0.55
7280,tsne,tfidf,0.95,0.55,0.6
7281,tsne,tfidf,0.94,0.58,0.58
7282,tsne,tfidf,0.94,0.57,0.6
7283,tsne,tfidf,0.93,0.57,0.55
7284,tsne,tfidf,0.95,0.56,0.6
7285,tsne,tfidf,0.94,0.57,0.6
7286,tsne,tfidf,0.94,0.57,0.56
7287,tsne,tfidf,0.94,0.57,0.6
7288,tsne,tfidf,0.95,0.56,0.6
7289,tsne,tfidf,0.95,0.57,0.59
7290,tsne,tfidf,0.94,0.58,0.59
7291,tsne,tfidf,0.94,0.51,0.56
7292,tsne,tfidf,0.94,0.57,0.6
7293,tsne,tfidf,0.94,0.57,0.6
7294,tsne,tfidf,0.94,0.51,0.56
7295,tsne,tfidf,0.94,0.51,0.56
7296,tsne,tfidf,0.94,0.5,0.55
7297,tsne,tfidf,0.95,0.55,0.6
7298,tsne,tfidf,0.94,0.57,0.6
7299,tsne,tfidf,0.95,0.57,0.6
7300,tsne,tfidf,0.95,0.55,0.6
7301,tsne,tfidf,0.94,0.58,0.6
7302,tsne,tfidf,0.95,0.55,0.6
7303,tsne,tfidf,0.94,0.51,0.56
7304,tsne,tfidf,0.95,0.55,0.6
7305,tsne,tfidf,0.95,0.57,0.59
7306,tsne,tfidf,0.94,0.58,0.59
7307,tsne,tfidf,0.95,0.56,0.6
7308,tsne,tfidf,0.94,0.57,0.6
7309,tsne,tfidf,0.95,0.56,0.6
7310,tsne,tfidf,0.95,0.57,0.6
7311,tsne,tfidf,0.94,0.57,0.59
7312,tsne,tfidf,0.95,0.56,0.59
7313,tsne,tfidf,0.94,0.57,0.56
7314,tsne,tfidf,0.95,0.55,0.6
7315,tsne,tfidf,0.93,0.57,0.55
7316,tsne,tfidf,0.94,0.58,0.59
7317,tsne,tfidf,0.94,0.57,0.59
7318,tsne,tfidf,0.95,0.55,0.6
7319,tsne,tfidf,0.94,0.56,0.59
7320,tsne,tfidf,0.94,0.57,0.56
7321,tsne,tfidf,0.94,0.57,0.6
7322,tsne,tfidf,0.95,0.57,0.59
7323,tsne,tfidf,0.93,0.57,0.55
7324,tsne,tfidf,0.95,0.55,0.6
7325,tsne,tfidf,0.94,0.58,0.6
7326,tsne,tfidf,0.94,0.57,0.6
7327,tsne,tfidf,0.94,0.57,0.55
7328,tsne,tfidf,0.94,0.57,0.6
7329,tsne,tfidf,0.95,0.55,0.6
7330,tsne,tfidf,0.94,0.57,0.59
7331,tsne,tfidf,0.95,0.55,0.6
7332,tsne,tfidf,0.94,0.54,0.53
7333,tsne,tfidf,0.94,0.58,0.6
7334,tsne,tfidf,0.94,0.53,0.54
7335,tsne,tfidf,0.95,0.57,0.59
7336,tsne,tfidf,0.95,0.56,0.6
7337,tsne,tfidf,0.94,0.52,0.55
7338,tsne,tfidf,0.94,0.5,0.55
7339,tsne,tfidf,0.95,0.57,0.59
7340,tsne,tfidf,0.95,0.56,0.6
7341,tsne,tfidf,0.94,0.57,0.6
7342,tsne,tfidf,0.95,0.56,0.6
7343,tsne,tfidf,0.95,0.55,0.6
7344,tsne,tfidf,0.94,0.5,0.56
7345,tsne,tfidf,0.95,0.57,0.59
7346,tsne,tfidf,0.95,0.55,0.6
11037,tsne,tfidf,0.94,0.67,0.87
11038,tsne,tfidf,0.95,0.67,0.89
11039,tsne,tfidf,0.95,0.67,0.9
11040,tsne,tfidf,0.95,0.67,0.89
11041,tsne,tfidf,0.95,0.66,0.88
11042,tsne,tfidf,0.95,0.67,0.89
11043,tsne,tfidf,0.95,0.64,0.84
11044,tsne,tfidf,0.95,0.66,0.83
11045,tsne,tfidf,0.95,0.64,0.85
11046,tsne,tfidf,0.95,0.67,0.9
11047,tsne,tfidf,0.95,0.64,0.84
11048,tsne,tfidf,0.95,0.68,0.9
11049,tsne,tfidf,0.95,0.67,0.89
11050,tsne,tfidf,0.95,0.67,0.89
11051,tsne,tfidf,0.96,0.66,0.89
11052,tsne,tfidf,0.95,0.66,0.88
11053,tsne,tfidf,0.94,0.67,0.88
11054,tsne,tfidf,0.95,0.64,0.85
11055,tsne,tfidf,0.95,0.66,0.87
11056,tsne,tfidf,0.95,0.68,0.89
11057,tsne,tfidf,0.95,0.66,0.9
11058,tsne,tfidf,0.95,0.66,0.88
11059,tsne,tfidf,0.95,0.67,0.9
11060,tsne,tfidf,0.95,0.67,0.9
11061,tsne,tfidf,0.95,0.66,0.89
11062,tsne,tfidf,0.95,0.68,0.9
11063,tsne,tfidf,0.95,0.67,0.89
11064,tsne,tfidf,0.95,0.68,0.9
11065,tsne,tfidf,0.95,0.65,0.86
11066,tsne,tfidf,0.95,0.67,0.89
11067,tsne,tfidf,0.95,0.66,0.88
11068,tsne,tfidf,0.95,0.65,0.85
11069,tsne,tfidf,0.95,0.66,0.88
11070,tsne,tfidf,0.95,0.66,0.88
11071,tsne,tfidf,0.95,0.66,0.89
11072,tsne,tfidf,0.95,0.68,0.9
11073,tsne,tfidf,0.95,0.66,0.89
11074,tsne,tfidf,0.95,0.64,0.84
11075,tsne,tfidf,0.95,0.66,0.88
11076,tsne,tfidf,0.95,0.65,0.88
11077,tsne,tfidf,0.95,0.67,0.9
11078,tsne,tfidf,0.95,0.68,0.9
11079,tsne,tfidf,0.95,0.66,0.88
11080,tsne,tfidf,0.95,0.62,0.86
11081,tsne,tfidf,0.95,0.64,0.84
11082,tsne,tfidf,0.95,0.68,0.9
11083,tsne,tfidf,0.95,0.67,0.89
11084,tsne,tfidf,0.95,0.66,0.88
11085,tsne,tfidf,0.95,0.67,0.9
11086,tsne,tfidf,0.95,0.67,0.89
11087,tsne,tfidf,0.95,0.67,0.89
11088,tsne,tfidf,0.95,0.67,0.9
11089,tsne,tfidf,0.95,0.67,0.9
11090,tsne,tfidf,0.95,0.68,0.9
11091,tsne,tfidf,0.95,0.68,0.91
11092,tsne,tfidf,0.95,0.66,0.89
11093,tsne,tfidf,0.95,0.68,0.9
11094,tsne,tfidf,0.95,0.68,0.9
11095,tsne,tfidf,0.95,0.67,0.87
11096,tsne,tfidf,0.95,0.66,0.89
11097,tsne,tfidf,0.95,0.68,0.9
11098,tsne,tfidf,0.95,0.66,0.88
11099,tsne,tfidf,0.95,0.66,0.89
11100,tsne,tfidf,0.95,0.68,0.89
11101,tsne,tfidf,0.95,0.67,0.89
11102,tsne,tfidf,0.95,0.65,0.88
11103,tsne,tfidf,0.95,0.67,0.88
11104,tsne,tfidf,0.95,0.65,0.88
11105,tsne,tfidf,0.95,0.68,0.9
11106,tsne,tfidf,0.95,0.67,0.89
11107,tsne,tfidf,0.95,0.67,0.89
11108,tsne,tfidf,0.95,0.67,0.9
11109,tsne,tfidf,0.95,0.65,0.88
11110,tsne,tfidf,0.94,0.62,0.84
11111,tsne,tfidf,0.95,0.67,0.9
11112,tsne,tfidf,0.95,0.66,0.82
11113,tsne,tfidf,0.94,0.61,0.86
11114,tsne,tfidf,0.94,0.67,0.87
11115,tsne,tfidf,0.95,0.67,0.9
11116,tsne,tfidf,0.95,0.64,0.84
11117,tsne,tfidf,0.95,0.64,0.84
11118,tsne,tfidf,0.95,0.66,0.89
11119,tsne,tfidf,0.95,0.66,0.88
11120,tsne,tfidf,0.95,0.66,0.89
11121,tsne,tfidf,0.94,0.62,0.85
11122,tsne,tfidf,0.95,0.67,0.9
11123,tsne,tfidf,0.95,0.64,0.84
11124,tsne,tfidf,0.95,0.66,0.89
11125,tsne,tfidf,0.95,0.67,0.89
11126,tsne,tfidf,0.95,0.67,0.88
11127,tsne,tfidf,0.95,0.64,0.85
11128,tsne,tfidf,0.95,0.67,0.9
11129,tsne,tfidf,0.95,0.64,0.85
11130,tsne,tfidf,0.95,0.66,0.89
11131,tsne,tfidf,0.95,0.68,0.9
11132,tsne,tfidf,0.95,0.68,0.89
11133,tsne,tfidf,0.95,0.66,0.9
11134,tsne,tfidf,0.95,0.62,0.86
11135,tsne,tfidf,0.95,0.67,0.89
11136,tsne,tfidf,0.95,0.65,0.89
11137,tsne,tfidf,0.95,0.66,0.88
11138,tsne,tfidf,0.95,0.66,0.87
11139,tsne,tfidf,0.95,0.66,0.89
11140,tsne,tfidf,0.95,0.67,0.9
11141,tsne,tfidf,0.95,0.66,0.9
11142,tsne,tfidf,0.95,0.65,0.88
11143,tsne,tfidf,0.95,0.66,0.88
11144,tsne,tfidf,0.95,0.68,0.9
11145,tsne,tfidf,0.95,0.68,0.89
11146,tsne,tfidf,0.95,0.66,0.88
11147,tsne,tfidf,0.95,0.66,0.88
11148,tsne,tfidf,0.95,0.66,0.9
11149,tsne,tfidf,0.95,0.67,0.89
11150,tsne,tfidf,0.94,0.67,0.87
11151,tsne,tfidf,0.95,0.67,0.89
11152,tsne,tfidf,0.95,0.67,0.89
11153,tsne,tfidf,0.95,0.66,0.89
11154,tsne,tfidf,0.95,0.65,0.85
11155,tsne,tfidf,0.95,0.66,0.88
11156,tsne,tfidf,0.95,0.64,0.84
11157,tsne,tfidf,0.95,0.66,0.88
11158,tsne,tfidf,0.95,0.66,0.88
11159,tsne,tfidf,0.95,0.67,0.89
11160,tsne,tfidf,0.95,0.66,0.89
11161,tsne,tfidf,0.95,0.62,0.86
11162,tsne,tfidf,0.95,0.67,0.89
11163,tsne,tfidf,0.95,0.66,0.88
11164,tsne,tfidf,0.94,0.62,0.84
11165,tsne,tfidf,0.95,0.67,0.89
11166,tsne,tfidf,0.95,0.66,0.88
11167,tsne,tfidf,0.95,0.67,0.88
11168,tsne,tfidf,0.95,0.68,0.9
11169,tsne,tfidf,0.95,0.67,0.89
11170,tsne,tfidf,0.95,0.66,0.89
11171,tsne,tfidf,0.95,0.68,0.89
11172,tsne,tfidf,0.95,0.68,0.9
11173,tsne,tfidf,0.95,0.66,0.89
11174,tsne,tfidf,0.95,0.66,0.87
11175,tsne,tfidf,0.95,0.64,0.84
11176,tsne,tfidf,0.94,0.62,0.85
11177,tsne,tfidf,0.94,0.67,0.89
11178,tsne,tfidf,0.95,0.66,0.88
11179,tsne,tfidf,0.95,0.68,0.91
11180,tsne,tfidf,0.95,0.66,0.88
14886,tsne,tfidf,0.89,0.6,0.49
14887,tsne,tfidf,0.89,0.59,0.5
14888,tsne,tfidf,0.89,0.59,0.5
14889,tsne,tfidf,0.89,0.58,0.48
14890,tsne,tfidf,0.89,0.59,0.5
14891,tsne,tfidf,0.88,0.56,0.46
14892,tsne,tfidf,0.89,0.59,0.5
14893,tsne,tfidf,0.89,0.58,0.49
14894,tsne,tfidf,0.89,0.58,0.48
14895,tsne,tfidf,0.89,0.58,0.49
14896,tsne,tfidf,0.89,0.59,0.5
