,DR,TM,accuracy_local,accuracy_global,perception
7657,tsne,lda,0.98,0.69,0.55
7658,tsne,lda,0.98,0.69,0.55
7659,tsne,lda,0.98,0.69,0.55
7660,tsne,lda,0.96,0.65,0.47
7661,tsne,lda,0.98,0.69,0.55
7662,tsne,lda,0.98,0.68,0.55
7663,tsne,lda,0.98,0.69,0.55
7664,tsne,lda,0.98,0.63,0.56
7665,tsne,lda,0.98,0.63,0.56
7666,tsne,lda,0.98,0.68,0.55
7667,tsne,lda,0.96,0.57,0.45
7668,tsne,lda,0.98,0.69,0.55
7669,tsne,lda,0.98,0.65,0.51
7670,tsne,lda,0.98,0.65,0.51
7671,tsne,lda,0.96,0.7,0.52
7672,tsne,lda,0.96,0.57,0.46
7673,tsne,lda,0.98,0.69,0.55
7674,tsne,lda,0.98,0.69,0.55
7675,tsne,lda,0.98,0.69,0.55
7676,tsne,lda,0.97,0.69,0.55
7677,tsne,lda,0.98,0.69,0.55
7678,tsne,lda,0.96,0.58,0.46
7679,tsne,lda,0.96,0.65,0.46
7680,tsne,lda,0.98,0.7,0.55
7681,tsne,lda,0.98,0.68,0.55
7682,tsne,lda,0.98,0.65,0.51
7683,tsne,lda,0.97,0.62,0.55
7684,tsne,lda,0.98,0.68,0.55
7685,tsne,lda,0.96,0.7,0.52
7686,tsne,lda,0.98,0.69,0.53
7687,tsne,lda,0.98,0.69,0.54
7688,tsne,lda,0.97,0.63,0.56
7689,tsne,lda,0.98,0.68,0.54
7690,tsne,lda,0.96,0.57,0.46
7691,tsne,lda,0.98,0.69,0.55
7692,tsne,lda,0.96,0.65,0.47
7693,tsne,lda,0.98,0.7,0.55
7694,tsne,lda,0.98,0.69,0.54
7695,tsne,lda,0.98,0.69,0.55
7696,tsne,lda,0.98,0.7,0.56
7697,tsne,lda,0.98,0.69,0.55
7698,tsne,lda,0.96,0.64,0.46
7699,tsne,lda,0.98,0.7,0.55
7700,tsne,lda,0.98,0.69,0.55
7701,tsne,lda,0.98,0.69,0.55
7702,tsne,lda,0.98,0.68,0.55
7703,tsne,lda,0.98,0.7,0.53
7704,tsne,lda,0.98,0.68,0.55
7705,tsne,lda,0.98,0.7,0.55
7706,tsne,lda,0.98,0.68,0.55
7707,tsne,lda,0.98,0.69,0.54
7708,tsne,lda,0.98,0.68,0.55
7709,tsne,lda,0.98,0.69,0.55
7710,tsne,lda,0.98,0.69,0.55
7711,tsne,lda,0.98,0.69,0.55
7712,tsne,lda,0.98,0.69,0.54
7713,tsne,lda,0.98,0.69,0.55
7714,tsne,lda,0.98,0.69,0.55
7715,tsne,lda,0.98,0.69,0.53
7716,tsne,lda,0.98,0.7,0.54
7717,tsne,lda,0.98,0.68,0.55
7718,tsne,lda,0.98,0.68,0.55
7719,tsne,lda,0.98,0.69,0.55
7720,tsne,lda,0.96,0.65,0.46
7721,tsne,lda,0.98,0.69,0.55
7722,tsne,lda,0.96,0.57,0.46
7723,tsne,lda,0.98,0.7,0.54
7724,tsne,lda,0.96,0.62,0.47
7725,tsne,lda,0.98,0.69,0.55
7726,tsne,lda,0.98,0.69,0.54
7727,tsne,lda,0.96,0.59,0.47
7728,tsne,lda,0.98,0.68,0.54
7729,tsne,lda,0.98,0.7,0.55
7730,tsne,lda,0.98,0.7,0.53
7731,tsne,lda,0.96,0.57,0.46
7732,tsne,lda,0.98,0.7,0.54
7733,tsne,lda,0.96,0.64,0.46
7734,tsne,lda,0.98,0.69,0.54
7735,tsne,lda,0.97,0.63,0.56
7736,tsne,lda,0.98,0.69,0.54
7737,tsne,lda,0.98,0.69,0.55
7738,tsne,lda,0.98,0.7,0.54
7739,tsne,lda,0.98,0.69,0.55
7740,tsne,lda,0.98,0.69,0.55
7741,tsne,lda,0.98,0.69,0.55
7742,tsne,lda,0.97,0.62,0.56
7743,tsne,lda,0.98,0.69,0.55
7744,tsne,lda,0.96,0.65,0.46
7745,tsne,lda,0.98,0.69,0.54
7746,tsne,lda,0.96,0.64,0.47
7747,tsne,lda,0.98,0.7,0.55
7748,tsne,lda,0.98,0.69,0.55
7749,tsne,lda,0.98,0.69,0.55
7750,tsne,lda,0.98,0.7,0.55
7751,tsne,lda,0.98,0.7,0.54
7752,tsne,lda,0.98,0.68,0.55
7753,tsne,lda,0.97,0.69,0.56
7754,tsne,lda,0.98,0.68,0.55
7755,tsne,lda,0.98,0.63,0.57
7756,tsne,lda,0.98,0.7,0.55
7757,tsne,lda,0.98,0.68,0.55
7758,tsne,lda,0.98,0.71,0.52
7759,tsne,lda,0.96,0.65,0.46
7760,tsne,lda,0.98,0.7,0.54
7761,tsne,lda,0.96,0.69,0.51
7762,tsne,lda,0.98,0.7,0.53
7763,tsne,lda,0.98,0.69,0.55
7764,tsne,lda,0.98,0.7,0.55
7765,tsne,lda,0.98,0.69,0.55
7766,tsne,lda,0.96,0.7,0.51
7767,tsne,lda,0.98,0.71,0.56
7768,tsne,lda,0.98,0.7,0.56
7769,tsne,lda,0.97,0.68,0.56
7770,tsne,lda,0.98,0.65,0.51
7771,tsne,lda,0.96,0.58,0.45
7772,tsne,lda,0.98,0.68,0.55
7773,tsne,lda,0.98,0.68,0.55
7774,tsne,lda,0.98,0.68,0.55
7775,tsne,lda,0.98,0.68,0.55
7776,tsne,lda,0.98,0.68,0.54
7777,tsne,lda,0.98,0.68,0.54
7778,tsne,lda,0.96,0.63,0.47
7779,tsne,lda,0.98,0.69,0.55
7780,tsne,lda,0.98,0.68,0.54
7781,tsne,lda,0.98,0.69,0.55
7782,tsne,lda,0.97,0.68,0.56
7783,tsne,lda,0.98,0.7,0.54
7784,tsne,lda,0.98,0.7,0.55
7785,tsne,lda,0.98,0.69,0.55
7786,tsne,lda,0.98,0.69,0.53
7787,tsne,lda,0.98,0.69,0.55
7788,tsne,lda,0.98,0.69,0.55
7789,tsne,lda,0.98,0.68,0.55
7790,tsne,lda,0.96,0.68,0.47
7791,tsne,lda,0.98,0.71,0.54
7792,tsne,lda,0.98,0.68,0.55
7793,tsne,lda,0.98,0.7,0.56
7794,tsne,lda,0.98,0.68,0.55
7795,tsne,lda,0.98,0.63,0.56
7796,tsne,lda,0.98,0.68,0.55
11491,tsne,lda,0.98,0.76,0.49
11492,tsne,lda,0.98,0.76,0.48
11493,tsne,lda,0.98,0.75,0.49
11494,tsne,lda,0.98,0.76,0.48
11495,tsne,lda,0.98,0.66,0.47
11496,tsne,lda,0.98,0.7,0.48
11497,tsne,lda,0.98,0.76,0.49
11498,tsne,lda,0.97,0.7,0.47
11499,tsne,lda,0.98,0.7,0.48
11500,tsne,lda,0.98,0.77,0.5
11501,tsne,lda,0.98,0.76,0.48
11502,tsne,lda,0.98,0.77,0.49
11503,tsne,lda,0.98,0.73,0.48
11504,tsne,lda,0.98,0.76,0.49
11505,tsne,lda,0.98,0.76,0.49
11506,tsne,lda,0.96,0.62,0.45
11507,tsne,lda,0.98,0.74,0.49
11508,tsne,lda,0.96,0.59,0.45
11509,tsne,lda,0.98,0.71,0.48
11510,tsne,lda,0.98,0.76,0.49
11511,tsne,lda,0.96,0.61,0.44
11512,tsne,lda,0.98,0.75,0.49
11513,tsne,lda,0.98,0.77,0.5
11514,tsne,lda,0.98,0.75,0.49
11515,tsne,lda,0.96,0.6,0.44
11516,tsne,lda,0.98,0.77,0.5
11517,tsne,lda,0.98,0.76,0.48
11518,tsne,lda,0.98,0.76,0.49
