,DR,TM,accuracy_local,accuracy_global,perception
10944,tsne,bow,0.95,0.7,0.91
10945,tsne,bow,0.95,0.69,0.89
10946,tsne,bow,0.95,0.69,0.9
10947,tsne,bow,0.95,0.69,0.89
10948,tsne,bow,0.95,0.69,0.89
10949,tsne,bow,0.95,0.69,0.9
10950,tsne,bow,0.95,0.7,0.89
10951,tsne,bow,0.95,0.68,0.86
10952,tsne,bow,0.94,0.68,0.89
10953,tsne,bow,0.95,0.68,0.89
14659,tsne,bow,0.9,0.61,0.47
14660,tsne,bow,0.9,0.64,0.49
14661,tsne,bow,0.9,0.6,0.46
14662,tsne,bow,0.9,0.61,0.47
14663,tsne,bow,0.9,0.62,0.48
14664,tsne,bow,0.91,0.63,0.48
14665,tsne,bow,0.91,0.63,0.48
14666,tsne,bow,0.9,0.6,0.47
14667,tsne,bow,0.91,0.62,0.48
14668,tsne,bow,0.9,0.62,0.47
14669,tsne,bow,0.9,0.63,0.48
14670,tsne,bow,0.9,0.63,0.49
14671,tsne,bow,0.9,0.61,0.47
14672,tsne,bow,0.9,0.61,0.45
14673,tsne,bow,0.91,0.63,0.49
14674,tsne,bow,0.9,0.62,0.48
14675,tsne,bow,0.91,0.63,0.48
14676,tsne,bow,0.9,0.62,0.47
14677,tsne,bow,0.9,0.62,0.47
14678,tsne,bow,0.91,0.64,0.49
14679,tsne,bow,0.73,0.53,0.48
14680,tsne,bow,0.9,0.62,0.48
14681,tsne,bow,0.91,0.63,0.48
14682,tsne,bow,0.91,0.63,0.49
14683,tsne,bow,0.91,0.63,0.48
14684,tsne,bow,0.91,0.63,0.49
14685,tsne,bow,0.73,0.53,0.48
14686,tsne,bow,0.91,0.62,0.49
14687,tsne,bow,0.9,0.63,0.48
14688,tsne,bow,0.91,0.64,0.48
14689,tsne,bow,0.9,0.61,0.47
14690,tsne,bow,0.9,0.62,0.49
14691,tsne,bow,0.9,0.62,0.47
14692,tsne,bow,0.9,0.63,0.49
14693,tsne,bow,0.91,0.63,0.48
14694,tsne,bow,0.91,0.64,0.49
14695,tsne,bow,0.9,0.62,0.47
14696,tsne,bow,0.9,0.61,0.48
14697,tsne,bow,0.9,0.62,0.47
14698,tsne,bow,0.9,0.65,0.48
14699,tsne,bow,0.91,0.64,0.49
