,DR,TM,accuracy_local,accuracy_global,perception
5896,tsne,nmf_tfidf,0.99,0.79,0.44
5897,tsne,nmf_tfidf,0.99,0.8,0.47
5898,tsne,nmf_tfidf,0.99,0.8,0.47
5899,tsne,nmf_tfidf,0.99,0.8,0.48
5900,tsne,nmf_tfidf,0.99,0.81,0.47
5901,tsne,nmf_tfidf,0.99,0.81,0.44
5902,tsne,nmf_tfidf,0.99,0.8,0.48
5903,tsne,nmf_tfidf,0.99,0.79,0.44
5904,tsne,nmf_tfidf,0.99,0.81,0.48
5905,tsne,nmf_tfidf,0.99,0.81,0.47
5906,tsne,nmf_tfidf,0.99,0.81,0.47
5907,tsne,nmf_tfidf,0.99,0.8,0.47
5908,tsne,nmf_tfidf,0.99,0.8,0.47
5909,tsne,nmf_tfidf,0.99,0.8,0.46
5910,tsne,nmf_tfidf,0.99,0.82,0.46
5911,tsne,nmf_tfidf,0.99,0.81,0.44
5912,tsne,nmf_tfidf,0.99,0.8,0.47
5913,tsne,nmf_tfidf,0.99,0.8,0.46
5914,tsne,nmf_tfidf,0.99,0.81,0.48
5915,tsne,nmf_tfidf,0.99,0.79,0.45
5916,tsne,nmf_tfidf,0.99,0.8,0.47
5917,tsne,nmf_tfidf,0.99,0.81,0.48
5918,tsne,nmf_tfidf,0.99,0.81,0.47
5919,tsne,nmf_tfidf,0.99,0.82,0.46
5920,tsne,nmf_tfidf,0.99,0.79,0.45
5921,tsne,nmf_tfidf,0.99,0.81,0.43
5922,tsne,nmf_tfidf,0.99,0.8,0.46
5923,tsne,nmf_tfidf,0.99,0.8,0.47
5924,tsne,nmf_tfidf,0.99,0.81,0.47
5925,tsne,nmf_tfidf,0.99,0.8,0.47
5926,tsne,nmf_tfidf,0.99,0.81,0.47
5927,tsne,nmf_tfidf,0.99,0.81,0.47
5928,tsne,nmf_tfidf,0.99,0.81,0.48
5929,tsne,nmf_tfidf,0.99,0.8,0.48
5930,tsne,nmf_tfidf,0.99,0.82,0.44
5931,tsne,nmf_tfidf,0.99,0.8,0.48
5932,tsne,nmf_tfidf,0.99,0.8,0.47
5933,tsne,nmf_tfidf,0.99,0.81,0.47
5934,tsne,nmf_tfidf,0.99,0.82,0.44
5935,tsne,nmf_tfidf,0.99,0.8,0.48
5936,tsne,nmf_tfidf,0.99,0.82,0.44
5937,tsne,nmf_tfidf,0.99,0.8,0.47
5938,tsne,nmf_tfidf,0.99,0.8,0.47
5939,tsne,nmf_tfidf,0.99,0.82,0.44
5940,tsne,nmf_tfidf,0.99,0.8,0.47
5941,tsne,nmf_tfidf,0.99,0.8,0.47
5942,tsne,nmf_tfidf,0.99,0.79,0.45
5943,tsne,nmf_tfidf,0.99,0.8,0.48
5944,tsne,nmf_tfidf,0.99,0.79,0.43
5945,tsne,nmf_tfidf,0.99,0.8,0.48
5946,tsne,nmf_tfidf,0.99,0.81,0.47
5947,tsne,nmf_tfidf,0.99,0.81,0.42
5948,tsne,nmf_tfidf,0.99,0.8,0.47
5949,tsne,nmf_tfidf,0.99,0.8,0.48
5950,tsne,nmf_tfidf,0.99,0.78,0.46
5951,tsne,nmf_tfidf,0.99,0.8,0.48
5952,tsne,nmf_tfidf,0.99,0.8,0.44
5953,tsne,nmf_tfidf,0.99,0.8,0.47
5954,tsne,nmf_tfidf,0.99,0.8,0.48
5955,tsne,nmf_tfidf,0.99,0.8,0.47
5956,tsne,nmf_tfidf,0.99,0.79,0.43
5957,tsne,nmf_tfidf,0.99,0.8,0.48
5958,tsne,nmf_tfidf,0.99,0.79,0.44
5959,tsne,nmf_tfidf,0.99,0.78,0.46
5960,tsne,nmf_tfidf,0.99,0.8,0.47
5961,tsne,nmf_tfidf,0.99,0.81,0.47
5962,tsne,nmf_tfidf,0.99,0.8,0.48
5963,tsne,nmf_tfidf,0.99,0.8,0.48
5964,tsne,nmf_tfidf,0.99,0.8,0.48
5965,tsne,nmf_tfidf,0.99,0.8,0.47
5966,tsne,nmf_tfidf,0.99,0.81,0.47
5967,tsne,nmf_tfidf,0.99,0.82,0.46
5968,tsne,nmf_tfidf,0.99,0.81,0.42
5969,tsne,nmf_tfidf,0.99,0.8,0.48
5970,tsne,nmf_tfidf,0.99,0.8,0.48
5971,tsne,nmf_tfidf,0.99,0.8,0.47
5972,tsne,nmf_tfidf,0.99,0.81,0.47
5973,tsne,nmf_tfidf,0.99,0.8,0.44
5974,tsne,nmf_tfidf,0.99,0.8,0.48
5975,tsne,nmf_tfidf,0.99,0.81,0.44
5976,tsne,nmf_tfidf,0.99,0.81,0.47
5977,tsne,nmf_tfidf,0.99,0.81,0.47
5978,tsne,nmf_tfidf,0.99,0.81,0.42
5979,tsne,nmf_tfidf,0.99,0.81,0.47
5980,tsne,nmf_tfidf,0.99,0.8,0.44
5981,tsne,nmf_tfidf,0.99,0.8,0.47
5982,tsne,nmf_tfidf,0.99,0.78,0.46
5983,tsne,nmf_tfidf,0.99,0.79,0.45
5984,tsne,nmf_tfidf,0.99,0.81,0.47
5985,tsne,nmf_tfidf,0.99,0.82,0.44
9461,tsne,nmf_tfidf,0.98,0.74,0.69
9462,tsne,nmf_tfidf,0.98,0.76,0.73
9463,tsne,nmf_tfidf,0.98,0.77,0.72
9464,tsne,nmf_tfidf,0.98,0.77,0.73
9465,tsne,nmf_tfidf,0.98,0.76,0.72
9466,tsne,nmf_tfidf,0.98,0.76,0.73
9467,tsne,nmf_tfidf,0.98,0.74,0.69
9468,tsne,nmf_tfidf,0.98,0.75,0.68
9469,tsne,nmf_tfidf,0.98,0.77,0.72
9470,tsne,nmf_tfidf,0.98,0.77,0.71
9471,tsne,nmf_tfidf,0.98,0.77,0.74
9472,tsne,nmf_tfidf,0.98,0.77,0.72
9473,tsne,nmf_tfidf,0.98,0.77,0.72
9474,tsne,nmf_tfidf,0.98,0.78,0.74
9475,tsne,nmf_tfidf,0.98,0.76,0.74
9476,tsne,nmf_tfidf,0.98,0.77,0.74
9477,tsne,nmf_tfidf,0.98,0.77,0.75
9478,tsne,nmf_tfidf,0.97,0.73,0.71
9479,tsne,nmf_tfidf,0.98,0.77,0.73
9480,tsne,nmf_tfidf,0.98,0.77,0.72
9481,tsne,nmf_tfidf,0.98,0.75,0.71
9482,tsne,nmf_tfidf,0.98,0.77,0.7
9483,tsne,nmf_tfidf,0.98,0.75,0.71
9484,tsne,nmf_tfidf,0.98,0.76,0.72
9485,tsne,nmf_tfidf,0.98,0.77,0.74
9486,tsne,nmf_tfidf,0.98,0.77,0.72
9487,tsne,nmf_tfidf,0.98,0.77,0.73
9488,tsne,nmf_tfidf,0.98,0.76,0.72
9489,tsne,nmf_tfidf,0.98,0.75,0.69
9490,tsne,nmf_tfidf,0.98,0.77,0.73
9491,tsne,nmf_tfidf,0.98,0.76,0.72
9492,tsne,nmf_tfidf,0.98,0.76,0.72
9493,tsne,nmf_tfidf,0.98,0.77,0.71
9494,tsne,nmf_tfidf,0.98,0.77,0.7
9495,tsne,nmf_tfidf,0.98,0.78,0.73
9496,tsne,nmf_tfidf,0.98,0.77,0.7
9497,tsne,nmf_tfidf,0.98,0.77,0.72
9498,tsne,nmf_tfidf,0.98,0.77,0.73
9499,tsne,nmf_tfidf,0.98,0.76,0.72
9500,tsne,nmf_tfidf,0.98,0.77,0.72
9501,tsne,nmf_tfidf,0.98,0.77,0.7
9502,tsne,nmf_tfidf,0.98,0.76,0.69
9503,tsne,nmf_tfidf,0.98,0.77,0.73
9504,tsne,nmf_tfidf,0.98,0.77,0.71
9505,tsne,nmf_tfidf,0.98,0.77,0.7
9506,tsne,nmf_tfidf,0.98,0.76,0.72
9507,tsne,nmf_tfidf,0.98,0.76,0.72
9508,tsne,nmf_tfidf,0.98,0.75,0.72
9509,tsne,nmf_tfidf,0.98,0.77,0.73
9510,tsne,nmf_tfidf,0.98,0.77,0.7
9511,tsne,nmf_tfidf,0.98,0.77,0.73
9512,tsne,nmf_tfidf,0.98,0.73,0.72
9513,tsne,nmf_tfidf,0.98,0.76,0.72
9514,tsne,nmf_tfidf,0.98,0.77,0.74
9515,tsne,nmf_tfidf,0.98,0.77,0.72
9516,tsne,nmf_tfidf,0.98,0.77,0.74
9517,tsne,nmf_tfidf,0.98,0.76,0.72
9518,tsne,nmf_tfidf,0.98,0.76,0.72
9519,tsne,nmf_tfidf,0.98,0.77,0.73
9520,tsne,nmf_tfidf,0.98,0.77,0.72
9521,tsne,nmf_tfidf,0.98,0.77,0.72
9522,tsne,nmf_tfidf,0.98,0.77,0.73
9523,tsne,nmf_tfidf,0.98,0.74,0.66
9524,tsne,nmf_tfidf,0.98,0.77,0.7
9525,tsne,nmf_tfidf,0.98,0.76,0.72
9526,tsne,nmf_tfidf,0.98,0.76,0.72
9527,tsne,nmf_tfidf,0.98,0.77,0.72
9528,tsne,nmf_tfidf,0.98,0.74,0.69
9529,tsne,nmf_tfidf,0.98,0.75,0.69
9530,tsne,nmf_tfidf,0.98,0.77,0.7
9531,tsne,nmf_tfidf,0.98,0.75,0.71
9532,tsne,nmf_tfidf,0.98,0.76,0.74
9533,tsne,nmf_tfidf,0.98,0.77,0.71
9534,tsne,nmf_tfidf,0.98,0.75,0.68
9535,tsne,nmf_tfidf,0.98,0.75,0.69
9536,tsne,nmf_tfidf,0.98,0.77,0.7
9537,tsne,nmf_tfidf,0.98,0.77,0.7
9538,tsne,nmf_tfidf,0.98,0.74,0.66
9539,tsne,nmf_tfidf,0.98,0.77,0.73
9540,tsne,nmf_tfidf,0.98,0.77,0.72
9541,tsne,nmf_tfidf,0.98,0.77,0.73
9542,tsne,nmf_tfidf,0.98,0.77,0.7
9543,tsne,nmf_tfidf,0.98,0.77,0.7
9544,tsne,nmf_tfidf,0.98,0.77,0.7
9545,tsne,nmf_tfidf,0.98,0.77,0.73
9546,tsne,nmf_tfidf,0.98,0.77,0.73
9547,tsne,nmf_tfidf,0.98,0.77,0.72
9548,tsne,nmf_tfidf,0.98,0.77,0.73
9549,tsne,nmf_tfidf,0.98,0.76,0.72
9550,tsne,nmf_tfidf,0.98,0.77,0.72
9551,tsne,nmf_tfidf,0.98,0.77,0.7
9552,tsne,nmf_tfidf,0.98,0.76,0.72
9553,tsne,nmf_tfidf,0.98,0.77,0.7
9554,tsne,nmf_tfidf,0.98,0.77,0.7
9555,tsne,nmf_tfidf,0.98,0.77,0.73
9556,tsne,nmf_tfidf,0.98,0.76,0.72
9557,tsne,nmf_tfidf,0.98,0.74,0.69
9558,tsne,nmf_tfidf,0.98,0.76,0.72
9559,tsne,nmf_tfidf,0.98,0.77,0.71
9560,tsne,nmf_tfidf,0.98,0.77,0.73
9561,tsne,nmf_tfidf,0.98,0.76,0.72
9562,tsne,nmf_tfidf,0.98,0.77,0.73
9563,tsne,nmf_tfidf,0.98,0.77,0.73
9564,tsne,nmf_tfidf,0.98,0.74,0.66
9565,tsne,nmf_tfidf,0.98,0.73,0.71
9566,tsne,nmf_tfidf,0.98,0.78,0.73
9567,tsne,nmf_tfidf,0.98,0.77,0.74
9568,tsne,nmf_tfidf,0.98,0.76,0.72
9569,tsne,nmf_tfidf,0.98,0.77,0.71
9570,tsne,nmf_tfidf,0.98,0.77,0.73
9571,tsne,nmf_tfidf,0.98,0.75,0.68
9572,tsne,nmf_tfidf,0.98,0.76,0.72
9573,tsne,nmf_tfidf,0.98,0.75,0.69
9574,tsne,nmf_tfidf,0.98,0.75,0.69
9575,tsne,nmf_tfidf,0.98,0.77,0.72
9576,tsne,nmf_tfidf,0.98,0.76,0.74
9577,tsne,nmf_tfidf,0.98,0.77,0.72
9578,tsne,nmf_tfidf,0.98,0.77,0.71
9579,tsne,nmf_tfidf,0.98,0.77,0.7
9580,tsne,nmf_tfidf,0.98,0.77,0.73
9581,tsne,nmf_tfidf,0.98,0.77,0.73
9582,tsne,nmf_tfidf,0.98,0.77,0.7
9583,tsne,nmf_tfidf,0.98,0.76,0.72
9584,tsne,nmf_tfidf,0.98,0.77,0.73
9585,tsne,nmf_tfidf,0.98,0.77,0.7
9586,tsne,nmf_tfidf,0.98,0.75,0.69
9587,tsne,nmf_tfidf,0.98,0.77,0.74
9588,tsne,nmf_tfidf,0.98,0.77,0.72
9589,tsne,nmf_tfidf,0.98,0.73,0.71
9590,tsne,nmf_tfidf,0.98,0.77,0.71
9591,tsne,nmf_tfidf,0.98,0.77,0.75
9592,tsne,nmf_tfidf,0.98,0.77,0.72
9593,tsne,nmf_tfidf,0.98,0.76,0.72
9594,tsne,nmf_tfidf,0.98,0.77,0.72
9595,tsne,nmf_tfidf,0.98,0.75,0.69
9596,tsne,nmf_tfidf,0.98,0.77,0.72
9597,tsne,nmf_tfidf,0.98,0.75,0.69
9598,tsne,nmf_tfidf,0.98,0.77,0.74
9599,tsne,nmf_tfidf,0.98,0.77,0.73
9600,tsne,nmf_tfidf,0.98,0.76,0.72
9601,tsne,nmf_tfidf,0.98,0.77,0.71
9602,tsne,nmf_tfidf,0.98,0.76,0.73
9603,tsne,nmf_tfidf,0.98,0.77,0.7
13298,tsne,nmf_tfidf,0.99,0.81,0.52
13299,tsne,nmf_tfidf,0.99,0.82,0.52
13300,tsne,nmf_tfidf,0.99,0.82,0.52
13301,tsne,nmf_tfidf,0.99,0.81,0.52
13302,tsne,nmf_tfidf,0.99,0.8,0.52
13303,tsne,nmf_tfidf,0.99,0.75,0.48
13304,tsne,nmf_tfidf,0.99,0.82,0.53
13305,tsne,nmf_tfidf,0.99,0.8,0.52
13306,tsne,nmf_tfidf,0.99,0.82,0.52
13307,tsne,nmf_tfidf,0.99,0.81,0.52
13308,tsne,nmf_tfidf,0.99,0.75,0.5
13309,tsne,nmf_tfidf,0.99,0.82,0.52
13310,tsne,nmf_tfidf,0.99,0.79,0.51
13311,tsne,nmf_tfidf,0.99,0.8,0.52
13312,tsne,nmf_tfidf,0.99,0.8,0.52
13313,tsne,nmf_tfidf,0.99,0.82,0.52
