,DR,TM,accuracy_local,accuracy_global,perception
12102,umap,lsi_tfidf_linear_combined,0.9,0.79,0.58
12103,umap,lsi_tfidf_linear_combined,0.85,0.81,0.58
12104,umap,lsi_tfidf_linear_combined,0.86,0.81,0.58
12105,umap,lsi_tfidf_linear_combined,0.77,0.63,0.5
12106,umap,lsi_tfidf_linear_combined,0.87,0.8,0.58
12107,umap,lsi_tfidf_linear_combined,0.85,0.8,0.57
12108,umap,lsi_tfidf_linear_combined,0.86,0.8,0.57
12109,umap,lsi_tfidf_linear_combined,0.69,0.6,0.45
12110,umap,lsi_tfidf_linear_combined,0.83,0.8,0.57
12111,umap,lsi_tfidf_linear_combined,0.88,0.8,0.58
12112,umap,lsi_tfidf_linear_combined,0.79,0.64,0.51
12113,umap,lsi_tfidf_linear_combined,0.83,0.8,0.58
12114,umap,lsi_tfidf_linear_combined,0.75,0.61,0.48
12115,umap,lsi_tfidf_linear_combined,0.87,0.81,0.58
12116,umap,lsi_tfidf_linear_combined,0.88,0.79,0.58
12117,umap,lsi_tfidf_linear_combined,0.83,0.8,0.58
12118,umap,lsi_tfidf_linear_combined,0.84,0.8,0.58
12119,umap,lsi_tfidf_linear_combined,0.87,0.81,0.58
12120,umap,lsi_tfidf_linear_combined,0.87,0.79,0.58
12121,umap,lsi_tfidf_linear_combined,0.89,0.8,0.58
12122,umap,lsi_tfidf_linear_combined,0.71,0.6,0.46
12123,umap,lsi_tfidf_linear_combined,0.87,0.8,0.58
12124,umap,lsi_tfidf_linear_combined,0.83,0.8,0.58
12125,umap,lsi_tfidf_linear_combined,0.83,0.8,0.58
12126,umap,lsi_tfidf_linear_combined,0.85,0.81,0.57
15937,umap,lsi_tfidf_linear_combined,0.96,0.86,0.23
15938,umap,lsi_tfidf_linear_combined,0.96,0.84,0.22
15939,umap,lsi_tfidf_linear_combined,0.95,0.85,0.22
15940,umap,lsi_tfidf_linear_combined,0.95,0.85,0.23
15941,umap,lsi_tfidf_linear_combined,0.96,0.86,0.22
15942,umap,lsi_tfidf_linear_combined,0.95,0.85,0.23
15943,umap,lsi_tfidf_linear_combined,0.95,0.85,0.23
15944,umap,lsi_tfidf_linear_combined,0.95,0.84,0.25
15945,umap,lsi_tfidf_linear_combined,0.95,0.84,0.24
15946,umap,lsi_tfidf_linear_combined,0.95,0.85,0.24
15947,umap,lsi_tfidf_linear_combined,0.78,0.61,0.22
15948,umap,lsi_tfidf_linear_combined,0.96,0.85,0.23
15949,umap,lsi_tfidf_linear_combined,0.95,0.83,0.23
15950,umap,lsi_tfidf_linear_combined,0.78,0.62,0.25
15951,umap,lsi_tfidf_linear_combined,0.96,0.86,0.25
15952,umap,lsi_tfidf_linear_combined,0.95,0.84,0.22
15953,umap,lsi_tfidf_linear_combined,0.96,0.85,0.22
15954,umap,lsi_tfidf_linear_combined,0.95,0.84,0.22
15955,umap,lsi_tfidf_linear_combined,0.95,0.84,0.23
15956,umap,lsi_tfidf_linear_combined,0.93,0.73,0.23
15957,umap,lsi_tfidf_linear_combined,0.96,0.86,0.22
15958,umap,lsi_tfidf_linear_combined,0.96,0.85,0.23
15959,umap,lsi_tfidf_linear_combined,0.96,0.85,0.23
15960,umap,lsi_tfidf_linear_combined,0.74,0.58,0.26
15961,umap,lsi_tfidf_linear_combined,0.95,0.83,0.25
15962,umap,lsi_tfidf_linear_combined,0.96,0.86,0.23
15963,umap,lsi_tfidf_linear_combined,0.96,0.85,0.22
15964,umap,lsi_tfidf_linear_combined,0.95,0.84,0.22
15965,umap,lsi_tfidf_linear_combined,0.95,0.84,0.23
15966,umap,lsi_tfidf_linear_combined,0.96,0.85,0.23
15967,umap,lsi_tfidf_linear_combined,0.96,0.86,0.23
15968,umap,lsi_tfidf_linear_combined,0.95,0.85,0.23
15969,umap,lsi_tfidf_linear_combined,0.96,0.86,0.22
15970,umap,lsi_tfidf_linear_combined,0.96,0.85,0.23
15971,umap,lsi_tfidf_linear_combined,0.96,0.86,0.23
15972,umap,lsi_tfidf_linear_combined,0.95,0.84,0.23
15973,umap,lsi_tfidf_linear_combined,0.94,0.84,0.25
15974,umap,lsi_tfidf_linear_combined,0.76,0.6,0.22
15975,umap,lsi_tfidf_linear_combined,0.96,0.85,0.23
15976,umap,lsi_tfidf_linear_combined,0.77,0.6,0.23
15977,umap,lsi_tfidf_linear_combined,0.72,0.59,0.23
15978,umap,lsi_tfidf_linear_combined,0.95,0.84,0.23
19762,umap,lsi_tfidf_linear_combined,0.96,0.79,0.6
19763,umap,lsi_tfidf_linear_combined,0.96,0.79,0.65
19764,umap,lsi_tfidf_linear_combined,0.97,0.82,0.67
19765,umap,lsi_tfidf_linear_combined,0.96,0.81,0.64
19766,umap,lsi_tfidf_linear_combined,0.97,0.82,0.64
19767,umap,lsi_tfidf_linear_combined,0.96,0.78,0.58
19768,umap,lsi_tfidf_linear_combined,0.73,0.57,0.41
19769,umap,lsi_tfidf_linear_combined,0.74,0.58,0.43
19770,umap,lsi_tfidf_linear_combined,0.96,0.77,0.62
19771,umap,lsi_tfidf_linear_combined,0.97,0.81,0.65
19772,umap,lsi_tfidf_linear_combined,0.97,0.82,0.65
19773,umap,lsi_tfidf_linear_combined,0.97,0.81,0.64
19774,umap,lsi_tfidf_linear_combined,0.96,0.78,0.59
19775,umap,lsi_tfidf_linear_combined,0.96,0.79,0.65
19776,umap,lsi_tfidf_linear_combined,0.96,0.78,0.63
19777,umap,lsi_tfidf_linear_combined,0.96,0.81,0.63
19778,umap,lsi_tfidf_linear_combined,0.97,0.81,0.65
19779,umap,lsi_tfidf_linear_combined,0.96,0.77,0.64
19780,umap,lsi_tfidf_linear_combined,0.76,0.59,0.44
19781,umap,lsi_tfidf_linear_combined,0.96,0.77,0.62
19782,umap,lsi_tfidf_linear_combined,0.97,0.77,0.69
19783,umap,lsi_tfidf_linear_combined,0.97,0.82,0.69
19784,umap,lsi_tfidf_linear_combined,0.97,0.82,0.66
19785,umap,lsi_tfidf_linear_combined,0.97,0.81,0.68
19786,umap,lsi_tfidf_linear_combined,0.73,0.56,0.41
19787,umap,lsi_tfidf_linear_combined,0.97,0.81,0.63
19788,umap,lsi_tfidf_linear_combined,0.97,0.81,0.66
19789,umap,lsi_tfidf_linear_combined,0.97,0.81,0.65
19790,umap,lsi_tfidf_linear_combined,0.96,0.82,0.61
19791,umap,lsi_tfidf_linear_combined,0.77,0.6,0.44
19792,umap,lsi_tfidf_linear_combined,0.97,0.78,0.68
19793,umap,lsi_tfidf_linear_combined,0.97,0.79,0.62
19794,umap,lsi_tfidf_linear_combined,0.97,0.8,0.66
19795,umap,lsi_tfidf_linear_combined,0.97,0.83,0.68
19796,umap,lsi_tfidf_linear_combined,0.97,0.78,0.68
19797,umap,lsi_tfidf_linear_combined,0.75,0.58,0.43
19798,umap,lsi_tfidf_linear_combined,0.97,0.81,0.65
19799,umap,lsi_tfidf_linear_combined,0.97,0.83,0.61
19800,umap,lsi_tfidf_linear_combined,0.96,0.79,0.64
19801,umap,lsi_tfidf_linear_combined,0.97,0.83,0.64
19802,umap,lsi_tfidf_linear_combined,0.97,0.83,0.62
19803,umap,lsi_tfidf_linear_combined,0.97,0.79,0.65
