,DR,TM,accuracy_local,accuracy_global,perception
15267,umap,lda_linear_combined,0.96,0.84,0.23
15268,umap,lda_linear_combined,0.95,0.83,0.23
15269,umap,lda_linear_combined,0.97,0.85,0.22
15270,umap,lda_linear_combined,0.95,0.71,0.22
15271,umap,lda_linear_combined,0.97,0.78,0.26
15272,umap,lda_linear_combined,0.98,0.86,0.23
15273,umap,lda_linear_combined,0.97,0.85,0.23
15274,umap,lda_linear_combined,0.97,0.86,0.23
15275,umap,lda_linear_combined,0.95,0.83,0.22
15276,umap,lda_linear_combined,0.98,0.88,0.23
15277,umap,lda_linear_combined,0.97,0.85,0.22
15278,umap,lda_linear_combined,0.95,0.83,0.23
15279,umap,lda_linear_combined,0.97,0.73,0.22
15280,umap,lda_linear_combined,0.83,0.72,0.23
15281,umap,lda_linear_combined,0.97,0.85,0.23
15282,umap,lda_linear_combined,0.98,0.87,0.22
15283,umap,lda_linear_combined,0.97,0.87,0.22
15284,umap,lda_linear_combined,0.85,0.75,0.23
15285,umap,lda_linear_combined,0.96,0.87,0.23
15286,umap,lda_linear_combined,0.94,0.8,0.23
15287,umap,lda_linear_combined,0.97,0.88,0.22
15288,umap,lda_linear_combined,0.97,0.86,0.23
15289,umap,lda_linear_combined,0.96,0.85,0.22
15290,umap,lda_linear_combined,0.97,0.87,0.23
15291,umap,lda_linear_combined,0.97,0.87,0.22
15292,umap,lda_linear_combined,0.97,0.87,0.22
15293,umap,lda_linear_combined,0.96,0.67,0.23
15294,umap,lda_linear_combined,0.96,0.86,0.22
15295,umap,lda_linear_combined,0.98,0.85,0.27
15296,umap,lda_linear_combined,0.81,0.69,0.22
15297,umap,lda_linear_combined,0.84,0.74,0.22
15298,umap,lda_linear_combined,0.96,0.84,0.23
19101,umap,lda_linear_combined,0.98,0.93,0.56
19102,umap,lda_linear_combined,0.97,0.82,0.53
19103,umap,lda_linear_combined,0.98,0.82,0.55
19104,umap,lda_linear_combined,0.95,0.73,0.45
