,DR,TM,accuracy_local,accuracy_global,perception
5202,tsne,nmf_linear_combined,0.99,0.84,0.51
5203,tsne,nmf_linear_combined,0.99,0.83,0.5
5204,tsne,nmf_linear_combined,0.99,0.77,0.49
5205,tsne,nmf_linear_combined,0.99,0.84,0.51
5206,tsne,nmf_linear_combined,0.99,0.78,0.49
5207,tsne,nmf_linear_combined,0.99,0.76,0.47
5208,tsne,nmf_linear_combined,0.99,0.84,0.52
5209,tsne,nmf_linear_combined,0.99,0.79,0.44
5210,tsne,nmf_linear_combined,0.99,0.83,0.5
5211,tsne,nmf_linear_combined,0.99,0.85,0.52
5212,tsne,nmf_linear_combined,0.99,0.84,0.52
5213,tsne,nmf_linear_combined,0.99,0.84,0.5
5214,tsne,nmf_linear_combined,0.99,0.85,0.51
5215,tsne,nmf_linear_combined,0.99,0.81,0.51
5216,tsne,nmf_linear_combined,0.99,0.87,0.49
5217,tsne,nmf_linear_combined,0.99,0.82,0.5
5218,tsne,nmf_linear_combined,0.99,0.84,0.5
5219,tsne,nmf_linear_combined,0.99,0.84,0.5
5220,tsne,nmf_linear_combined,0.99,0.83,0.5
5221,tsne,nmf_linear_combined,0.99,0.83,0.51
5222,tsne,nmf_linear_combined,0.99,0.84,0.5
5223,tsne,nmf_linear_combined,0.99,0.84,0.53
5224,tsne,nmf_linear_combined,0.99,0.79,0.49
5225,tsne,nmf_linear_combined,0.99,0.84,0.52
5226,tsne,nmf_linear_combined,0.99,0.84,0.52
5227,tsne,nmf_linear_combined,0.99,0.81,0.5
5228,tsne,nmf_linear_combined,0.99,0.78,0.49
5229,tsne,nmf_linear_combined,0.99,0.83,0.51
5230,tsne,nmf_linear_combined,0.99,0.84,0.53
5231,tsne,nmf_linear_combined,0.99,0.84,0.52
5232,tsne,nmf_linear_combined,0.99,0.83,0.5
5233,tsne,nmf_linear_combined,0.99,0.83,0.51
5234,tsne,nmf_linear_combined,0.99,0.84,0.51
5235,tsne,nmf_linear_combined,0.99,0.84,0.5
5236,tsne,nmf_linear_combined,0.99,0.83,0.51
5237,tsne,nmf_linear_combined,0.99,0.84,0.5
5238,tsne,nmf_linear_combined,0.99,0.84,0.5
5239,tsne,nmf_linear_combined,0.99,0.84,0.52
5240,tsne,nmf_linear_combined,0.99,0.84,0.52
