,DR,TM,accuracy_local,accuracy_global,perception
12994,umap,nmf_tfidf_linear_combined,0.97,0.89,0.53
12995,umap,nmf_tfidf_linear_combined,0.96,0.89,0.53
12996,umap,nmf_tfidf_linear_combined,0.97,0.89,0.53
12997,umap,nmf_tfidf_linear_combined,0.98,0.88,0.54
12998,umap,nmf_tfidf_linear_combined,0.96,0.88,0.52
12999,umap,nmf_tfidf_linear_combined,0.96,0.89,0.53
13000,umap,nmf_tfidf_linear_combined,0.97,0.89,0.54
13001,umap,nmf_tfidf_linear_combined,0.96,0.88,0.53
13002,umap,nmf_tfidf_linear_combined,0.82,0.69,0.46
13003,umap,nmf_tfidf_linear_combined,0.98,0.8,0.52
13004,umap,nmf_tfidf_linear_combined,0.96,0.89,0.53
13005,umap,nmf_tfidf_linear_combined,0.96,0.88,0.53
13006,umap,nmf_tfidf_linear_combined,0.98,0.89,0.54
13007,umap,nmf_tfidf_linear_combined,0.96,0.89,0.53
13008,umap,nmf_tfidf_linear_combined,0.95,0.87,0.52
13009,umap,nmf_tfidf_linear_combined,0.96,0.89,0.53
13010,umap,nmf_tfidf_linear_combined,0.98,0.88,0.54
13011,umap,nmf_tfidf_linear_combined,0.83,0.7,0.47
13012,umap,nmf_tfidf_linear_combined,0.96,0.88,0.53
13013,umap,nmf_tfidf_linear_combined,0.99,0.88,0.53
13014,umap,nmf_tfidf_linear_combined,0.98,0.85,0.53
13015,umap,nmf_tfidf_linear_combined,0.98,0.89,0.54
13016,umap,nmf_tfidf_linear_combined,0.97,0.89,0.53
13017,umap,nmf_tfidf_linear_combined,0.98,0.89,0.54
13018,umap,nmf_tfidf_linear_combined,0.79,0.66,0.45
13019,umap,nmf_tfidf_linear_combined,0.76,0.65,0.44
13020,umap,nmf_tfidf_linear_combined,0.97,0.89,0.53
13021,umap,nmf_tfidf_linear_combined,0.96,0.89,0.53
13022,umap,nmf_tfidf_linear_combined,0.97,0.87,0.53
13023,umap,nmf_tfidf_linear_combined,0.98,0.89,0.54
13024,umap,nmf_tfidf_linear_combined,0.96,0.89,0.53
13025,umap,nmf_tfidf_linear_combined,0.96,0.89,0.53
13026,umap,nmf_tfidf_linear_combined,0.95,0.88,0.53
13027,umap,nmf_tfidf_linear_combined,0.98,0.89,0.54
13028,umap,nmf_tfidf_linear_combined,0.97,0.89,0.54
13029,umap,nmf_tfidf_linear_combined,0.98,0.87,0.53
16839,umap,nmf_tfidf_linear_combined,0.98,0.91,0.24
16840,umap,nmf_tfidf_linear_combined,0.98,0.89,0.23
16841,umap,nmf_tfidf_linear_combined,0.98,0.9,0.23
16842,umap,nmf_tfidf_linear_combined,0.97,0.84,0.22
16843,umap,nmf_tfidf_linear_combined,0.98,0.89,0.23
16844,umap,nmf_tfidf_linear_combined,0.98,0.9,0.22
16845,umap,nmf_tfidf_linear_combined,0.98,0.83,0.22
16846,umap,nmf_tfidf_linear_combined,0.99,0.89,0.22
16847,umap,nmf_tfidf_linear_combined,0.8,0.66,0.26
16848,umap,nmf_tfidf_linear_combined,0.99,0.9,0.23
16849,umap,nmf_tfidf_linear_combined,0.98,0.88,0.23
16850,umap,nmf_tfidf_linear_combined,0.99,0.91,0.23
16851,umap,nmf_tfidf_linear_combined,0.97,0.84,0.24
16852,umap,nmf_tfidf_linear_combined,0.97,0.89,0.23
16853,umap,nmf_tfidf_linear_combined,0.99,0.9,0.23
16854,umap,nmf_tfidf_linear_combined,0.97,0.77,0.22
16855,umap,nmf_tfidf_linear_combined,0.98,0.9,0.23
16856,umap,nmf_tfidf_linear_combined,0.98,0.89,0.22
16857,umap,nmf_tfidf_linear_combined,0.98,0.9,0.23
16858,umap,nmf_tfidf_linear_combined,0.77,0.62,0.23
16859,umap,nmf_tfidf_linear_combined,0.98,0.92,0.23
16860,umap,nmf_tfidf_linear_combined,0.98,0.85,0.23
16861,umap,nmf_tfidf_linear_combined,0.99,0.89,0.23
16862,umap,nmf_tfidf_linear_combined,0.99,0.9,0.24
16863,umap,nmf_tfidf_linear_combined,0.97,0.9,0.22
16864,umap,nmf_tfidf_linear_combined,0.99,0.9,0.23
16865,umap,nmf_tfidf_linear_combined,0.99,0.87,0.23
16866,umap,nmf_tfidf_linear_combined,0.99,0.87,0.22
16867,umap,nmf_tfidf_linear_combined,0.82,0.68,0.23
16868,umap,nmf_tfidf_linear_combined,0.98,0.91,0.23
16869,umap,nmf_tfidf_linear_combined,0.96,0.86,0.22
16870,umap,nmf_tfidf_linear_combined,0.76,0.63,0.22
