,DR,TM,accuracy_local,accuracy_global,perception
20486,som,nmf_tfidf_linear_combined,0.97,0.73,0.57
20487,som,nmf_tfidf_linear_combined,0.96,0.72,0.49
20488,som,nmf_tfidf_linear_combined,0.97,0.69,0.55
20489,som,nmf_tfidf_linear_combined,0.98,0.78,0.58
20490,som,nmf_tfidf_linear_combined,0.98,0.75,0.59
20491,som,nmf_tfidf_linear_combined,0.96,0.63,0.4
20492,som,nmf_tfidf_linear_combined,0.94,0.75,0.46
20493,som,nmf_tfidf_linear_combined,0.96,0.63,0.43
20494,som,nmf_tfidf_linear_combined,0.98,0.74,0.57
20495,som,nmf_tfidf_linear_combined,0.97,0.79,0.46
20496,som,nmf_tfidf_linear_combined,0.98,0.8,0.58
20497,som,nmf_tfidf_linear_combined,0.96,0.7,0.47
