,DR,TM,accuracy_local,accuracy_global,perception
6222,umap,bert,0.76,0.57,0.5
6223,umap,bert,0.9,0.72,0.58
6224,umap,bert,0.92,0.51,0.59
6225,umap,bert,0.8,0.6,0.51
6226,umap,bert,0.8,0.61,0.53
6227,umap,bert,0.89,0.57,0.53
6228,umap,bert,0.9,0.71,0.59
6229,umap,bert,0.88,0.55,0.55
6230,umap,bert,0.94,0.57,0.57
6231,umap,bert,0.94,0.64,0.6
6232,umap,bert,0.91,0.52,0.56
6233,umap,bert,0.93,0.7,0.59
6234,umap,bert,0.91,0.71,0.59
6235,umap,bert,0.91,0.57,0.57
6236,umap,bert,0.94,0.57,0.59
6237,umap,bert,0.92,0.52,0.55
6238,umap,bert,0.94,0.7,0.59
6239,umap,bert,0.93,0.57,0.56
6240,umap,bert,0.92,0.7,0.59
6241,umap,bert,0.91,0.71,0.59
6242,umap,bert,0.78,0.57,0.48
6243,umap,bert,0.9,0.6,0.55
6244,umap,bert,0.93,0.58,0.59
6245,umap,bert,0.91,0.59,0.55
6246,umap,bert,0.89,0.53,0.55
6247,umap,bert,0.92,0.71,0.59
6248,umap,bert,0.75,0.56,0.48
6249,umap,bert,0.9,0.72,0.58
6250,umap,bert,0.94,0.61,0.58
6251,umap,bert,0.92,0.59,0.56
6252,umap,bert,0.9,0.55,0.52
6253,umap,bert,0.9,0.68,0.59
6439,umap,bert,0.78,0.59,0.49
6440,umap,bert,0.77,0.58,0.5
6441,umap,bert,0.91,0.57,0.45
6442,umap,bert,0.94,0.58,0.57
6443,umap,bert,0.94,0.74,0.58
6444,umap,bert,0.91,0.75,0.58
6445,umap,bert,0.93,0.59,0.56
6446,umap,bert,0.95,0.69,0.56
6447,umap,bert,0.91,0.62,0.51
6448,umap,bert,0.81,0.62,0.5
6449,umap,bert,0.92,0.64,0.58
6450,umap,bert,0.95,0.7,0.6
6451,umap,bert,0.83,0.63,0.51
6452,umap,bert,0.91,0.76,0.59
6453,umap,bert,0.94,0.58,0.56
6454,umap,bert,0.92,0.64,0.58
6455,umap,bert,0.92,0.62,0.51
6456,umap,bert,0.94,0.74,0.58
6457,umap,bert,0.91,0.75,0.59
6458,umap,bert,0.95,0.73,0.59
6459,umap,bert,0.92,0.73,0.59
6460,umap,bert,0.8,0.6,0.5
6461,umap,bert,0.92,0.73,0.58
6462,umap,bert,0.92,0.75,0.58
6463,umap,bert,0.89,0.56,0.55
6464,umap,bert,0.9,0.57,0.58
6465,umap,bert,0.93,0.55,0.56
6466,umap,bert,0.94,0.72,0.59
6467,umap,bert,0.93,0.72,0.59
6468,umap,bert,0.82,0.62,0.52
6469,umap,bert,0.93,0.57,0.53
6470,umap,bert,0.94,0.74,0.58
6471,umap,bert,0.92,0.75,0.59
6472,umap,bert,0.94,0.73,0.59
6473,umap,bert,0.94,0.6,0.59
6474,umap,bert,0.91,0.6,0.52
6475,umap,bert,0.93,0.57,0.58
6476,umap,bert,0.95,0.6,0.54
6477,umap,bert,0.93,0.63,0.58
6478,umap,bert,0.94,0.61,0.59
6479,umap,bert,0.92,0.75,0.59
6480,umap,bert,0.93,0.75,0.58
6666,umap,bert,0.77,0.58,0.51
6667,umap,bert,0.92,0.72,0.59
6668,umap,bert,0.91,0.59,0.56
6669,umap,bert,0.94,0.67,0.59
6670,umap,bert,0.92,0.71,0.59
6671,umap,bert,0.92,0.57,0.55
6672,umap,bert,0.91,0.6,0.59
6673,umap,bert,0.91,0.72,0.59
6674,umap,bert,0.95,0.65,0.59
6675,umap,bert,0.9,0.73,0.59
6676,umap,bert,0.94,0.68,0.59
6677,umap,bert,0.93,0.57,0.55
6678,umap,bert,0.91,0.72,0.59
6679,umap,bert,0.92,0.59,0.54
6680,umap,bert,0.92,0.69,0.59
6681,umap,bert,0.94,0.69,0.59
6682,umap,bert,0.94,0.7,0.58
6683,umap,bert,0.9,0.6,0.54
6684,umap,bert,0.93,0.57,0.54
6685,umap,bert,0.93,0.71,0.59
6686,umap,bert,0.93,0.57,0.49
6687,umap,bert,0.91,0.72,0.59
6688,umap,bert,0.9,0.73,0.58
6689,umap,bert,0.76,0.58,0.48
6690,umap,bert,0.91,0.6,0.54
6691,umap,bert,0.79,0.58,0.52
