,DR,TM,accuracy_local,accuracy_global,perception
12790,umap,nmf_linear_combined,0.81,0.66,0.42
12791,umap,nmf_linear_combined,0.97,0.88,0.46
12792,umap,nmf_linear_combined,0.94,0.89,0.45
12793,umap,nmf_linear_combined,0.98,0.87,0.46
12794,umap,nmf_linear_combined,0.96,0.9,0.45
12795,umap,nmf_linear_combined,0.74,0.62,0.39
12796,umap,nmf_linear_combined,0.95,0.9,0.44
12797,umap,nmf_linear_combined,0.94,0.88,0.45
12798,umap,nmf_linear_combined,0.98,0.88,0.45
12799,umap,nmf_linear_combined,0.97,0.81,0.46
12800,umap,nmf_linear_combined,0.8,0.65,0.41
12801,umap,nmf_linear_combined,0.98,0.88,0.45
12802,umap,nmf_linear_combined,0.95,0.9,0.45
16613,umap,nmf_linear_combined,0.98,0.88,0.23
16614,umap,nmf_linear_combined,0.98,0.88,0.22
16615,umap,nmf_linear_combined,0.98,0.82,0.23
16616,umap,nmf_linear_combined,0.99,0.88,0.22
16617,umap,nmf_linear_combined,0.99,0.9,0.23
16618,umap,nmf_linear_combined,0.98,0.88,0.23
16619,umap,nmf_linear_combined,0.99,0.89,0.22
16620,umap,nmf_linear_combined,0.99,0.89,0.23
16621,umap,nmf_linear_combined,0.98,0.88,0.23
16622,umap,nmf_linear_combined,0.98,0.88,0.23
16623,umap,nmf_linear_combined,0.99,0.89,0.22
16624,umap,nmf_linear_combined,0.99,0.9,0.23
16625,umap,nmf_linear_combined,0.99,0.88,0.23
16626,umap,nmf_linear_combined,0.82,0.69,0.26
16627,umap,nmf_linear_combined,0.79,0.66,0.23
16628,umap,nmf_linear_combined,0.98,0.87,0.23
16629,umap,nmf_linear_combined,0.97,0.88,0.23
16630,umap,nmf_linear_combined,0.97,0.82,0.22
16631,umap,nmf_linear_combined,0.98,0.88,0.23
16632,umap,nmf_linear_combined,0.86,0.74,0.23
16633,umap,nmf_linear_combined,0.99,0.9,0.23
16634,umap,nmf_linear_combined,0.97,0.83,0.22
16635,umap,nmf_linear_combined,0.84,0.72,0.23
16636,umap,nmf_linear_combined,0.99,0.88,0.23
16637,umap,nmf_linear_combined,0.98,0.89,0.23
16638,umap,nmf_linear_combined,0.99,0.9,0.23
16639,umap,nmf_linear_combined,0.99,0.88,0.23
16640,umap,nmf_linear_combined,0.97,0.88,0.23
16641,umap,nmf_linear_combined,0.98,0.86,0.23
16642,umap,nmf_linear_combined,0.99,0.84,0.23
16643,umap,nmf_linear_combined,0.98,0.88,0.23
16644,umap,nmf_linear_combined,0.99,0.9,0.23
16645,umap,nmf_linear_combined,0.99,0.89,0.23
16646,umap,nmf_linear_combined,0.98,0.82,0.22
16647,umap,nmf_linear_combined,0.98,0.83,0.22
16648,umap,nmf_linear_combined,0.98,0.88,0.22
16649,umap,nmf_linear_combined,0.78,0.66,0.27
16650,umap,nmf_linear_combined,0.98,0.87,0.23
16651,umap,nmf_linear_combined,0.97,0.87,0.23
16652,umap,nmf_linear_combined,0.99,0.89,0.22
16653,umap,nmf_linear_combined,0.99,0.89,0.23
16654,umap,nmf_linear_combined,0.85,0.73,0.23
20420,umap,nmf_linear_combined,0.98,0.9,0.59
20421,umap,nmf_linear_combined,0.98,0.9,0.57
20422,umap,nmf_linear_combined,0.98,0.91,0.57
20423,umap,nmf_linear_combined,0.99,0.89,0.6
20424,umap,nmf_linear_combined,0.98,0.91,0.57
20425,umap,nmf_linear_combined,0.96,0.89,0.51
20426,umap,nmf_linear_combined,0.98,0.88,0.59
20427,umap,nmf_linear_combined,0.98,0.9,0.58
20428,umap,nmf_linear_combined,0.98,0.89,0.6
20429,umap,nmf_linear_combined,0.98,0.89,0.61
20430,umap,nmf_linear_combined,0.78,0.64,0.41
20431,umap,nmf_linear_combined,0.97,0.91,0.56
20432,umap,nmf_linear_combined,0.8,0.66,0.43
20433,umap,nmf_linear_combined,0.98,0.9,0.58
20434,umap,nmf_linear_combined,0.98,0.9,0.58
20435,umap,nmf_linear_combined,0.97,0.91,0.56
20436,umap,nmf_linear_combined,0.97,0.9,0.56
20437,umap,nmf_linear_combined,0.97,0.89,0.53
20438,umap,nmf_linear_combined,0.97,0.9,0.56
20439,umap,nmf_linear_combined,0.99,0.89,0.6
20440,umap,nmf_linear_combined,0.98,0.9,0.6
20441,umap,nmf_linear_combined,0.98,0.9,0.58
20442,umap,nmf_linear_combined,0.98,0.89,0.6
20443,umap,nmf_linear_combined,0.98,0.89,0.57
20444,umap,nmf_linear_combined,0.98,0.9,0.59
20445,umap,nmf_linear_combined,0.98,0.91,0.57
20446,umap,nmf_linear_combined,0.97,0.91,0.56
20447,umap,nmf_linear_combined,0.97,0.91,0.56
20448,umap,nmf_linear_combined,0.98,0.9,0.57
20449,umap,nmf_linear_combined,0.97,0.9,0.57
20450,umap,nmf_linear_combined,0.97,0.9,0.56
20451,umap,nmf_linear_combined,0.97,0.9,0.57
20452,umap,nmf_linear_combined,0.78,0.64,0.41
20453,umap,nmf_linear_combined,0.98,0.89,0.6
20454,umap,nmf_linear_combined,0.83,0.71,0.46
20455,umap,nmf_linear_combined,0.8,0.68,0.43
20456,umap,nmf_linear_combined,0.98,0.9,0.56
20457,umap,nmf_linear_combined,0.82,0.7,0.45
20458,umap,nmf_linear_combined,0.98,0.9,0.59
20459,umap,nmf_linear_combined,0.98,0.91,0.59
20460,umap,nmf_linear_combined,0.98,0.9,0.56
20461,umap,nmf_linear_combined,0.97,0.9,0.57
